,Unnamed: 0,carat,cut,color,clarity,depth,table,price,x,y,z
48878,48879,1.01,Fair,E,I1,64.5,54,2036,6.31,6.22,4.03
48872,48873,1,Fair,I,I1,64.5,58,2035,6.33,6.1,4.01
48870,48871,0.7,Fair,F,SI2,64.9,58,2035,5.46,5.59,3.59
22425,22426,1.5,Fair,F,SI1,64.3,58,10450,7.04,7.09,4.54
13122,13123,1.01,Fair,D,SI1,64.7,57,5430,6.33,6.25,4.07
52230,52231,0.6,Fair,F,VVS2,60.1,66,2484,5.48,5.44,3.28
13120,13121,0.91,Fair,E,VVS2,63.1,55,5430,6.13,6,3.83
6086,6087,1.02,Fair,H,SI1,64.6,55,3972,6.33,6.28,4.07
12233,12234,1.19,Fair,I,SI1,64.9,58,5198,6.64,6.55,4.28
13118,13119,2.15,Fair,J,I1,65.5,57,5430,8.01,7.95,5.23
48849,48850,0.73,Fair,G,SI1,65.5,56,2032,5.68,5.62,3.7
43396,43397,0.62,Fair,D,SI2,64.6,57,1410,5.39,5.33,3.46
48847,48848,0.81,Fair,F,SI2,65.7,57,2031,5.8,5.75,3.79
6097,6098,1,Fair,F,SI2,59.3,66,3975,6.44,6.51,3.84
13803,13804,1.03,Fair,E,SI1,65.1,58,5624,6.35,6.24,4.1
52268,52269,0.91,Fair,D,I1,66.2,57,2491,6,5.94,3.95
51991,51992,0.59,Fair,F,VS2,64.4,56,2443,5.31,5.28,3.41
49148,49149,0.96,Fair,G,I1,64.5,60,2068,6.16,6.11,3.96
48993,48994,0.7,Fair,H,SI1,65.5,57,2048,5.53,5.59,3.64
48994,48995,0.7,Fair,H,SI1,65.2,58,2048,5.49,5.55,3.6
13221,13222,1,Fair,H,VS1,55.8,60,5460,6.66,6.61,3.7
10787,10788,0.91,Fair,G,VS2,64.9,54,4860,6.04,6.08,3.93
5869,5870,0.92,Fair,H,VS1,56,60,3924,6.53,6.51,3.65
39222,39223,0.7,Fair,J,I1,64.7,59,1066,5.59,5.5,3.59
32550,32551,0.3,Fair,E,VS1,64.5,56,799,4.26,4.2,2.73
10175,10176,1,Fair,H,VS1,64.1,60,4732,6.3,6.22,4.01
51783,51784,0.81,Fair,I,VS2,64.6,59,2414,5.83,5.78,3.75
26572,26573,2.03,Fair,F,SI1,65.4,58,16280,7.9,7.84,5.15
51785,51786,0.72,Fair,D,VS2,65.4,56,2414,5.68,5.6,3.69
10789,10790,1,Fair,H,VS2,64.8,62,4861,6.22,6.13,4
51788,51789,0.7,Fair,H,VS1,65.8,56,2415,5.54,5.49,3.63
10171,10172,1,Fair,F,VS2,66.7,57,4732,6.11,6.04,4.05
22731,22732,1,Fair,D,VVS1,56.7,68,10752,6.66,6.64,3.77
37329,37330,0.45,Fair,E,VS2,66.9,60,980,4.78,4.71,3.18
8411,8412,1.04,Fair,F,SI1,66.9,62,4403,6.22,6.15,4.14
47099,47100,0.71,Fair,J,VS2,64.4,56,1826,5.64,5.6,3.62
5890,5891,0.9,Fair,F,VS2,64.7,54,3931,6.09,6.03,3.92
7234,7235,0.9,Fair,I,VVS1,63.5,57,4194,5.98,6.09,3.83
10165,10166,1.38,Fair,G,SI2,61.2,59,4730,7.19,7.13,4.38
5894,5895,0.9,Fair,D,VS2,57.5,66,3931,6.3,6.25,3.61
30807,30808,0.3,Fair,F,VVS2,65.5,61,743,4.19,4.15,2.73
24598,24599,2,Fair,I,VS1,66.3,54,12907,7.98,7.88,5.26
49099,49100,0.64,Fair,F,VS2,57,62.5,2063,5.67,5.78,3.26
22701,22702,0.3,Fair,E,SI1,64.5,49,630,4.28,4.25,2.75
4472,4473,0.98,Fair,F,SI1,61.8,66,3622,6.38,6.27,3.91
19331,19332,2,Fair,I,SI2,66.8,55,8037,7.75,7.71,5.16
18386,18387,0.31,Fair,F,SI1,64.7,56,618,4.28,4.25,2.76
20337,20338,2,Fair,I,SI2,69.1,56,8736,7.84,7.7,5.37
19344,19345,1.5,Fair,H,VS1,64.8,55,8044,7.25,7.2,4.68
13222,13223,1.5,Fair,D,I1,64.7,62,5460,7.19,7.04,4.6
1361,1362,1,Fair,G,SI1,65.7,54,2964,6.24,6.16,4.07
51683,51684,1,Fair,G,I1,64.9,56,2398,6.2,6.14,4.01
1359,1360,0.9,Fair,J,VS1,65.4,60,2964,6.02,5.93,3.91
4511,4512,1.06,Fair,G,SI2,65.3,62,3633,6.33,6.25,4.11
1357,1358,0.9,Fair,F,SI2,65.7,59,2964,6.03,5.99,3.95
36355,36356,0.5,Fair,F,SI2,65.8,57,938,4.97,4.83,3.23
1355,1356,0.7,Fair,E,VS1,64.5,57,2964,5.59,5.55,3.59
22755,22756,2.01,Fair,H,SI2,66.7,56,10772,7.8,7.76,5.19
51691,51692,0.7,Fair,F,VS1,55.9,62,2399,5.94,5.83,3.29
22754,22755,2.01,Fair,H,SI2,65.3,56,10772,7.95,7.86,5.16
20297,20298,2.5,Fair,G,I1,65.1,59,8711,8.55,8.39,5.53
51708,51709,0.8,Fair,G,SI2,67.1,56,2400,5.76,5.73,3.85
1319,1320,0.98,Fair,F,SI2,61.6,66,2958,6.46,6.24,3.92
4505,4506,1,Fair,G,SI1,67.7,57,3631,6,6.15,4.11
20301,20302,1.71,Fair,F,SI2,64.9,57,8714,7.51,7.41,4.84
20302,20303,1.01,Fair,D,VVS2,65.4,57,8716,6.2,6.16,4.04
51728,51729,0.78,Fair,G,SI2,64.9,55.2,2401,5.75,5.82,3.76
51730,51731,0.73,Fair,G,VS2,60.1,65,2401,5.91,5.81,3.52
51731,51732,0.71,Fair,H,VS1,66.4,62,2401,5.54,5.49,3.66
22741,22742,3.01,Fair,H,I1,56.1,62,10761,9.54,9.38,5.31
4496,4497,0.9,Fair,G,SI1,64.5,57,3629,6.07,6.03,3.9
43321,43322,0.53,Fair,F,VS2,65.5,58,1402,5.09,5.03,3.31
5857,5858,0.51,Fair,F,VVS2,65.4,60,3920,4.98,4.9,3.23
1324,1325,0.74,Fair,G,VVS2,65.2,58,2959,5.7,5.6,3.69
19346,19347,3,Fair,H,I1,67.1,57,8044,8.93,8.84,5.97
22734,22735,2,Fair,H,SI2,65.3,55,10752,7.88,7.79,5.12
5845,5846,1,Fair,I,SI1,56.4,61,3920,6.58,6.55,3.7
1275,1276,0.99,Fair,J,SI1,58,67,2949,6.57,6.5,3.79
41650,41651,0.5,Fair,D,SI1,64.6,61,1238,5.05,4.95,3.23
1270,1271,1,Fair,E,SI2,65.8,58,2948,6.28,6.16,4.09
15865,15866,2.02,Fair,G,I1,68,55,6346,7.77,7.72,5.27
51924,51925,0.7,Fair,E,VS2,65.7,55,2437,5.45,5.51,3.6
40889,40890,0.56,Fair,F,SI1,61.6,61,1176,5.38,5.21,3.26
51928,51929,0.96,Fair,G,SI2,72.2,56,2438,6.01,5.81,4.28
40890,40891,0.5,Fair,E,SI1,65,58,1176,4.98,4.9,3.21
4432,4433,1.05,Fair,F,SI2,66,60,3615,6.3,6.22,4.13
1199,1200,1.17,Fair,I,I1,65.4,62,2935,6.68,6.57,4.33
26490,26491,2.01,Fair,D,SI2,66.9,57,16086,7.87,7.76,5.23
4424,4425,0.9,Fair,F,SI2,64.6,56,3613,6.01,6.07,3.9
24663,24664,2.1,Fair,G,SI2,65.2,56,13007,7.97,7.93,5.19
22620,22621,2.01,Fair,I,SI2,66.5,61,10671,7.81,7.75,5.17
3111,3112,0.81,Fair,G,VVS2,64.8,56.2,3323,5.82,5.98,3.82
40409,40410,0.57,Fair,F,SI1,65.8,58,1133,5.2,5.1,3.39
10813,10814,1.01,Fair,G,VS1,66.8,61,4864,6.15,6.06,4.08
34729,34730,0.32,Fair,D,VVS1,62.4,61,875,4.38,4.44,2.75
24671,24672,2.07,Fair,D,SI2,64.5,60,13016,7.99,7.88,5.12
1183,1184,0.9,Fair,E,SI2,65,58,2930,6.08,6.04,3.94
49009,49010,0.7,Fair,H,SI1,64.7,58,2051,5.59,5.54,3.6
12162,12163,1.11,Fair,H,SI1,65.7,61,5178,6.42,6.39,4.21
40597,40598,0.34,Fair,J,SI1,64.5,57,497,4.38,4.36,2.82
22593,22594,1.5,Fair,G,VS2,66.2,53,10644,7.12,7.08,4.7
49000,49001,0.73,Fair,G,SI2,64.7,60,2050,5.68,5.64,3.66
5979,5980,1,Fair,I,VS1,64,49,3951,6.43,6.39,4.1
48998,48999,0.71,Fair,H,SI1,65.1,55,2049,5.69,5.65,3.69
19288,19289,1.51,Fair,H,SI1,66.5,56,8010,7.03,6.99,4.66
3126,3127,0.9,Fair,F,SI1,65.3,61,3326,6,5.95,3.9
3115,3116,0.92,Fair,F,SI1,66,57,3323,6.04,5.99,3.97
32506,32507,0.4,Fair,G,VS1,57.1,64,798,4.88,4.9,2.79
49040,49041,0.71,Fair,G,SI2,64.8,58,2055,5.6,5.57,3.62
4442,4443,1.03,Fair,H,SI1,65.1,57,3617,6.43,6.36,4.16
47109,47110,0.75,Fair,J,SI1,55,66,1827,6.2,6.04,3.37
24605,24606,1.98,Fair,H,VS1,58.3,69,12923,8.28,8.17,4.8
1267,1268,0.9,Fair,I,SI2,66.4,60,2948,5.92,5.86,3.91
51839,51840,0.9,Fair,I,SI2,67.7,61,2422,6.04,5.86,4.03
18396,18397,1.5,Fair,H,VVS2,65.8,57,7476,7.19,7.15,4.72
45250,45251,0.5,Fair,G,VVS2,66.1,62,1659,4.92,4.88,3.24
41647,41648,0.5,Fair,E,SI1,61.7,68,1238,5.09,5.03,3.12
45247,45248,0.65,Fair,I,VS2,65.1,55.6,1659,5.44,5.5,3.56
47124,47125,0.71,Fair,H,SI1,65.9,57,1828,5.54,5.48,3.63
12131,12132,1.08,Fair,H,VVS2,55.9,63,5171,6.9,6.8,3.83
49078,49079,0.74,Fair,G,SI1,64.8,59,2060,5.63,5.6,3.64
17481,17482,2.11,Fair,F,I1,67.6,57,7019,7.88,7.83,5.31
47125,47126,0.7,Fair,E,SI2,70.6,56,1828,5.45,5.35,3.81
51868,51869,0.56,Fair,E,VVS2,57.3,60,2426,5.5,5.57,3.17
11415,11416,1.5,Fair,H,SI2,66,64,5000,7.1,6.97,4.64
24619,24620,1.51,Fair,G,VS1,60.8,66,12948,7.35,7.25,4.44
16150,16151,1.45,Fair,F,SI2,64.4,58,6455,7.17,7.11,4.59
39253,39254,0.4,Fair,E,VVS2,57.3,60,1069,4.84,4.89,2.79
10150,10151,1.1,Fair,D,SI2,64.6,54,4725,6.56,6.49,4.22
1238,1239,1.01,Fair,G,SI2,67.1,59,2942,6.27,6.19,4.18
1235,1236,1.03,Fair,G,SI2,65.7,59,2942,6.3,6.24,4.12
5934,5935,0.9,Fair,D,SI1,66.1,55,3945,5.98,5.92,3.93
22667,22668,2.01,Fair,I,SI2,66.9,58,10711,7.93,7.69,5.21
13757,13758,2.22,Fair,J,I1,66.7,56,5607,8.04,8.02,5.36
1227,1228,0.75,Fair,E,VS2,56,67,2940,6.18,6.08,3.43
15866,15867,2.02,Fair,G,I1,65.6,57,6346,7.87,7.8,5.15
47149,47150,0.71,Fair,H,VS2,62.1,70,1832,5.67,5.6,3.5
28270,28271,0.25,Fair,E,VS1,55.2,64,361,4.21,4.23,2.33
46842,46843,0.7,Fair,H,VS1,67.2,55,1811,5.48,5.54,3.7
49375,49376,0.7,Fair,H,VS1,62,73,2100,5.65,5.54,3.47
5576,5577,1.21,Fair,H,SI2,65.6,56,3862,6.69,6.59,4.36
27420,27421,2.32,Fair,H,SI1,62,62,18026,8.47,8.31,5.2
18124,18125,1.44,Fair,H,VS1,58.1,69,7338,7.49,7.34,4.32
10496,10497,1,Fair,E,SI1,65.8,59,4798,6.07,6.15,4.02
38583,38584,0.46,Fair,G,VS1,58,66,1035,5.08,5.03,2.93
50354,50355,0.8,Fair,G,SI2,61.2,58,2246,5.96,5.93,3.64
9064,9065,1,Fair,E,SI2,63,58,4516,6.35,6.26,3.97
34297,34298,0.4,Fair,F,SI1,64.7,58,857,4.67,4.63,3.01
10489,10490,0.9,Fair,D,SI1,64,63,4796,6.12,6.04,3.89
2183,2184,1,Fair,E,SI2,67,53,3136,6.19,6.13,4.13
2182,2183,1,Fair,E,SI2,67,53,3136,6.19,6.13,4.13
11757,11758,0.93,Fair,D,VS2,56.3,67,5078,6.52,6.45,3.65
23644,23645,3.65,Fair,H,I1,67.1,53,11668,9.53,9.48,6.38
17956,17957,2.31,Fair,G,I1,67.4,56,7257,8.05,7.99,5.41
23634,23635,2,Fair,H,SI2,64.5,56,11655,7.93,7.86,5.09
13492,13493,1.01,Fair,G,VS2,64.5,57,5538,6.26,6.2,4.02
49773,49774,0.34,Fair,F,I1,55.8,62,2160,4.72,4.6,2.6
50379,50380,0.7,Fair,G,VS1,68.5,58,2250,5.47,5.34,3.7
24095,24096,1.91,Fair,I,VS1,59.5,68,12244,8.1,7.91,4.78
9061,9062,1,Fair,E,SI2,65.2,59,4516,6.28,6.27,4.09
2567,2568,0.91,Fair,F,SI2,64.9,56,3210,6.08,6.05,3.94
5207,5208,1,Fair,J,SI1,64.7,52,3780,6.35,6.3,4.09
37111,37112,0.5,Fair,I,VS1,66.9,56,969,4.85,4.81,3.23
7418,7419,1.02,Fair,F,SI1,61.8,50,4227,6.59,6.51,4.05
14470,14471,1,Fair,F,VS2,64.9,56,5840,6.26,6.31,4.08
5215,5216,1.04,Fair,D,SI2,65.8,58,3780,6.32,6.25,4.13
10620,10621,1,Fair,F,VS2,64.7,59,4829,6.22,6.15,4
2177,2178,1,Fair,E,SI2,66.6,59,3136,6.07,6.01,4.02
8186,8187,1.5,Fair,I,I1,71.3,58,4368,6.85,6.81,4.87
10497,10498,1.02,Fair,D,SI1,66.4,60,4798,6.29,6.21,4.15
27415,27416,5.01,Fair,J,I1,65.5,59,18018,10.74,10.54,6.98
2533,2534,0.9,Fair,D,SI2,65.9,59,3205,6,5.95,3.94
2534,2535,0.9,Fair,D,SI2,66,58,3205,6,5.97,3.95
32901,32902,0.36,Fair,F,VS1,55.3,67,810,4.79,4.72,2.63
2535,2536,0.9,Fair,D,SI2,64.7,54,3205,6.1,6.04,3.93
2229,2230,0.9,Fair,H,SI1,66.8,55,3145,5.98,5.9,3.97
2228,2229,0.9,Fair,G,SI1,65.4,59,3145,6.04,6,3.94
2227,2228,0.9,Fair,G,SI1,65.6,56,3145,6.1,6.03,3.98
2226,2227,0.9,Fair,G,SI1,65.4,57,3145,6.04,5.95,3.92
2536,2537,0.9,Fair,D,SI2,65.7,60,3205,5.98,5.93,3.91
2537,2538,0.9,Fair,D,SI2,64.7,59,3205,6.09,5.99,3.91
10501,10502,1,Fair,F,SI1,65.4,59,4798,6.27,6.2,4.08
50316,50317,1.06,Fair,I,I1,64.5,57,2239,6.47,6.33,4.13
17960,17961,2,Fair,F,I1,64.9,57,7258,7.99,7.82,5.14
27404,27405,1.93,Fair,F,VS1,58.9,62,17995,8.17,7.97,4.75
42119,42120,0.5,Fair,F,VS2,55.8,60,1279,5.31,5.27,2.95
23684,23685,1.51,Fair,G,VS1,64.9,55,11739,7.25,7.14,4.67
18117,18118,1.58,Fair,H,SI1,64.7,58,7333,7.28,7.22,4.69
14454,14455,1,Fair,F,VS1,65.3,56,5833,6.28,6.25,4.09
46202,46203,0.98,Fair,G,I1,68,63,1749,6.13,6.02,4.13
50327,50328,0.7,Fair,E,SI1,66.7,59,2241,5.49,5.45,3.65
2212,2213,1,Fair,G,SI2,68.3,54,3142,6.21,6.12,4.2
9394,9395,1,Fair,F,SI1,64.8,58,4586,6.26,6.21,4.04
46197,46198,0.7,Fair,I,SI1,65.2,58,1749,5.6,5.56,3.64
2209,2210,1,Fair,G,SI2,64.6,67,3142,6.25,6.19,4.02
18120,18121,1.13,Fair,F,VS1,64.5,55,7335,6.62,6.56,4.25
19821,19822,1.51,Fair,F,SI1,65.8,56,8387,7.16,7.12,4.7
49804,49805,0.73,Fair,F,SI2,59.2,64,2164,5.92,5.83,3.48
8187,8188,1.2,Fair,I,SI1,66.2,59,4368,6.55,6.47,4.31
16501,16502,1.51,Fair,D,SI2,66.2,54,6596,7.19,7.08,4.72
16084,16085,1.49,Fair,H,I1,66.9,61,6425,6.93,6.89,4.62
16505,16506,2.1,Fair,G,I1,64.6,58,6597,8.05,8.01,5.19
2108,2109,0.92,Fair,F,SI1,64.9,58,3117,6.1,6.04,3.94
49726,49727,0.7,Fair,H,VS1,64.9,56,2152,5.68,5.56,3.65
49725,49726,0.71,Fair,D,SI1,64.6,60,2151,5.55,5.6,3.6
49722,49723,0.7,Fair,G,SI1,63.1,57,2150,5.64,5.58,3.54
43098,43099,0.57,Fair,E,SI1,64.6,59,1383,5.22,5.18,3.36
11589,11590,1.21,Fair,H,VS2,64.5,56,5041,6.7,6.66,4.31
13473,13474,1.52,Fair,G,SI2,64.9,59,5533,7.19,7.15,4.65
8197,8198,1.2,Fair,H,SI2,64.8,58,4368,6.61,6.56,4.27
46058,46059,0.64,Fair,E,SI1,59.5,64,1733,5.65,5.39,3.31
49718,49719,0.71,Fair,F,SI1,57,62,2149,5.84,5.87,3.34
38549,38550,0.6,Fair,E,SI2,66.5,56,1033,5.31,5.21,3.5
46081,46082,0.56,Fair,E,VS2,64.7,60,1737,5.13,5.14,3.32
50490,50491,0.7,Fair,H,VS2,65,56,2268,5.6,5.5,3.61
27543,27544,2.51,Fair,H,SI2,64.7,57,18308,8.44,8.5,5.48
40766,40767,0.37,Fair,F,IF,52.3,61,1166,4.96,4.91,2.58
14491,14492,1,Fair,G,VS1,58.7,67,5853,6.47,6.45,3.79
11587,11588,1,Fair,F,SI1,61.3,62,5040,6.45,6.37,3.93
15214,15215,1.47,Fair,F,SI2,65.9,59,6108,6.99,6.94,4.59
8200,8201,1,Fair,H,VS1,65.4,61,4368,6.22,6.17,4.05
19589,19590,1.4,Fair,F,VS2,66.5,56,8216,6.83,6.76,4.52
46610,46611,0.9,Fair,I,I1,67.2,60,1786,5.96,5.88,3.98
8202,8203,1,Fair,H,VS1,57.4,68,4368,6.52,6.47,3.73
11583,11584,1.5,Fair,I,I1,65.1,59,5040,7.12,6.96,4.58
8203,8204,0.51,Fair,F,VVS2,60.7,66,4368,5.21,5.11,3.13
50521,50522,0.7,Fair,G,VS2,57.3,63,2273,5.78,5.84,3.33
49712,49713,0.73,Fair,D,SI2,65.5,60,2147,5.64,5.54,3.66
2112,2113,1.16,Fair,H,SI2,68.2,55,3118,6.47,6.37,4.38
40689,40690,0.58,Fair,D,SI2,65.1,58,1156,5.25,5.22,3.41
16439,16440,2.22,Fair,H,I1,70.1,55,6564,7.77,7.74,5.44
10473,10474,1.01,Fair,F,VS2,66.1,61,4791,6.1,6.04,4.01
46573,46574,0.52,Fair,F,VS1,57.2,59,1784,5.35,5.39,3.07
10472,10473,1.01,Fair,F,VS2,64.8,56,4791,6.3,6.25,4.07
10471,10472,1.01,Fair,F,VS2,64.8,56,4791,6.3,6.25,4.07
46575,46576,1,Fair,J,I1,65,59,1784,6.27,6.17,4.05
16504,16505,2.1,Fair,G,I1,67.4,59,6597,7.82,7.76,5.24
11778,11779,1.83,Fair,J,I1,70,58,5083,7.34,7.28,5.12
14478,14479,1.5,Fair,J,VS2,64.5,59,5846,7.2,7.07,4.6
23583,23584,2,Fair,H,SI2,65.2,55,11600,7.9,7.85,5.13
11783,11784,1.09,Fair,H,SI1,64.4,60,5085,6.49,6.42,4.16
36821,36822,0.7,Fair,G,I1,66.7,55,956,5.64,5.49,3.71
27515,27516,3.01,Fair,I,SI2,65.8,56,18242,8.99,8.94,5.9
36820,36821,0.7,Fair,G,I1,64.3,62,956,5.59,5.49,3.57
27516,27517,3.01,Fair,I,SI2,65.8,56,18242,8.99,8.94,5.9
5237,5238,0.9,Fair,F,SI2,62.6,58,3787,6.01,6.06,3.78
5238,5239,1.02,Fair,G,SI2,65.3,58,3787,6.33,6.22,4.1
36819,36820,0.7,Fair,G,I1,65.2,58,956,5.57,5.49,3.61
36818,36819,0.7,Fair,G,I1,67.3,59,956,5.51,5.45,3.69
36817,36818,0.7,Fair,G,I1,67.3,57,956,5.53,5.38,3.68
2583,2584,0.96,Fair,I,VS2,56.1,60,3215,6.62,6.58,3.7
9120,9121,1,Fair,G,VVS2,66.9,55,4534,6.2,6.17,4.14
46092,46093,0.96,Fair,H,I1,69.2,56,1739,5.97,5.83,4.08
46091,46092,0.96,Fair,H,I1,64.3,59,1739,6.38,5.88,3.98
2119,2120,0.91,Fair,E,SI2,64.5,60,3119,6.04,5.96,3.87
2118,2119,1.02,Fair,J,SI2,65,59,3119,6.34,6.24,4.08
38560,38561,0.5,Fair,G,SI2,65.6,56,1035,4.99,4.92,3.25
10464,10465,1.08,Fair,E,SI1,53.8,63,4790,6.99,6.81,3.71
11744,11745,1.51,Fair,I,I1,65.7,61,5074,7.08,7.02,4.63
11804,11805,1.01,Fair,F,VS2,65.2,52,5090,6.31,6.29,4.11
49805,49806,0.73,Fair,F,SI2,53.4,65,2164,6.19,6.15,3.3
5151,5152,1,Fair,D,SI2,65.6,66,3767,6.1,6.01,3.97
4971,4972,1.51,Fair,F,I1,67.5,56,3734,7.17,7.05,4.8
49923,49924,0.77,Fair,I,VS1,65.1,57,2184,5.65,5.77,3.72
5033,5034,1.03,Fair,H,SI2,66.3,57,3749,6.35,6.25,4.18
8143,8144,1.01,Fair,H,VVS2,65,55,4355,6.31,6.27,4.09
4970,4971,1.51,Fair,F,I1,67.8,59,3734,7.09,7,4.78
2366,2367,1.5,Fair,H,I1,69.3,61,3175,6.99,6.81,4.78
2365,2366,1,Fair,J,SI1,65.3,57,3175,6.33,6.12,4.08
50103,50104,0.71,Fair,I,VS2,64.7,60,2208,5.54,5.46,3.56
46378,46379,0.72,Fair,J,SI2,66.1,55,1762,5.51,5.56,3.66
23871,23872,2,Fair,J,VS2,65.4,58,11966,7.96,7.75,5.14
50108,50109,0.7,Fair,G,SI2,58.6,56,2208,5.8,5.74,3.38
2356,2357,1.01,Fair,G,SI2,68.5,63,3173,6.08,6,4.14
2443,2444,0.9,Fair,E,SI2,57.5,68,3187,6.37,6.33,3.65
42091,42092,0.7,Fair,E,I1,66.1,58,1273,5.61,5.51,3.67
2351,2352,0.84,Fair,F,VS2,65,57.2,3172,5.83,5.87,3.81
27270,27271,1.99,Fair,H,VS2,60.5,63,17713,8.2,8.11,4.93
46360,46361,0.63,Fair,H,VS1,57.3,62.5,1760,5.65,5.7,3.25
2460,2461,1.01,Fair,J,VS2,65.8,55,3190,6.29,6.24,4.12
23856,23857,2.1,Fair,G,SI2,61.4,66,11946,8.26,8.19,5.05
50126,50127,0.47,Fair,D,IF,60.6,60,2211,5.09,4.98,3.05
23849,23850,2,Fair,G,SI1,65.5,58,11935,7.82,7.73,5.09
2336,2337,1.09,Fair,F,SI2,66.3,56,3170,6.47,6.39,4.27
4953,4954,1.01,Fair,H,VS2,65.2,56,3733,6.23,6.19,4.05
18024,18025,1.24,Fair,D,SI1,55.6,67,7291,7.27,7.11,4
46347,46348,0.9,Fair,H,I1,66.9,63,1758,6.04,5.91,4
23841,23842,2.1,Fair,G,SI2,65,56,11923,8.09,7.98,5.21
2352,2353,0.93,Fair,G,SI2,66.1,58.1,3172,6,6.04,3.98
27164,27165,2.05,Fair,I,VS1,67.7,58,17408,7.74,7.68,5.22
50075,50076,0.72,Fair,H,SI2,65.9,57,2203,5.6,5.54,3.67
13555,13556,0.9,Fair,E,VVS2,58.1,59,5551,6.21,6.26,3.62
2419,2420,0.91,Fair,H,SI1,64.8,57,3180,6.12,6.07,3.95
2418,2419,0.91,Fair,H,SI1,64.4,60,3180,6.1,6.07,3.92
9097,9098,1.01,Fair,E,VS2,66.6,55,4525,6.27,6.2,4.15
49996,49997,0.58,Fair,E,VS1,57.9,56,2192,5.52,5.49,3.19
40717,40718,0.51,Fair,G,SI1,64.5,56,1160,5.06,5.01,3.25
46430,46431,0.7,Fair,D,SI2,67.8,58,1770,5.51,5.44,3.71
50001,50002,0.76,Fair,H,SI1,65.5,59,2193,5.75,5.66,3.74
18067,18068,2.01,Fair,F,I1,58.7,66,7294,8.3,8.19,4.84
50003,50004,0.74,Fair,H,VS1,66.3,63,2193,5.63,5.5,3.69
40707,40708,0.7,Fair,F,I1,65.9,57,1158,5.64,5.5,3.67
42989,42990,0.48,Fair,G,VVS2,65,54,1367,4.95,4.9,3.2
5005,5006,0.9,Fair,E,SI1,64.9,56,3743,6.12,6.18,3.99
11683,11684,1.01,Fair,H,VS1,61.4,66,5062,6.34,6.24,3.87
5006,5007,1.03,Fair,D,SI2,66.4,56,3743,6.31,6.19,4.15
42067,42068,0.5,Fair,G,VS1,64.9,57,1271,4.98,4.94,3.22
13562,13563,1.96,Fair,F,I1,66.6,60,5554,7.59,7.56,5.04
50037,50038,0.71,Fair,D,SI2,64.6,60,2198,5.62,5.59,3.62
50038,50039,0.71,Fair,F,SI1,57,68,2198,6.05,5.87,3.4
38641,38642,0.34,Fair,F,VVS1,55.2,59,1040,4.72,4.77,2.62
18072,18073,1.5,Fair,G,SI1,56.1,62,7300,7.6,7.52,4.24
5014,5015,1.52,Fair,I,I1,67.7,58,3745,7.07,7,4.76
19712,19713,1.51,Fair,F,SI2,61.8,66,8287,7.18,7.16,4.43
19713,19714,1.51,Fair,I,VS2,64.6,58,8287,7.19,7.15,4.63
40329,40330,0.39,Fair,G,IF,57.1,61,1127,4.83,4.88,2.77
46449,46450,0.96,Fair,H,I1,68.9,59,1773,6.09,5.96,4.15
18076,18077,1.52,Fair,I,VVS2,64.9,56,7303,7.28,7.21,4.7
4988,4989,1,Fair,F,SI2,65.1,60,3740,6.19,6.1,4
2476,2477,1,Fair,H,SI2,64.4,57,3192,6.35,6.29,4.07
49879,49880,0.7,Fair,H,SI1,64.5,59,2176,5.54,5.51,3.56
2322,2323,1.01,Fair,H,SI2,64.5,54,3167,6.26,6.15,4
49824,49825,0.7,Fair,F,SI1,65.9,59,2167,5.53,5.49,3.63
4919,4920,0.9,Fair,H,VS2,64.6,54,3725,6.09,6.14,3.95
19785,19786,1.51,Fair,I,SI1,68.3,57,8355,6.95,6.87,4.72
2272,2273,0.95,Fair,J,SI1,58,66,3154,6.5,6.46,3.76
27351,27352,2.01,Fair,G,VS2,67.5,55,17917,7.7,7.79,5.23
43031,43032,0.5,Fair,G,VS1,65.9,57,1373,5,4.87,3.25
33016,33017,0.31,Fair,E,VS2,54.2,63,814,4.61,4.51,2.47
50248,50249,0.7,Fair,I,VS1,60.2,66,2234,5.77,5.62,3.44
49816,49817,0.7,Fair,D,SI2,65.6,55,2167,5.59,5.5,3.64
19792,19793,1.81,Fair,J,SI1,56.2,62,8362,8.14,8.09,4.56
50256,50257,0.69,Fair,G,VS1,61.2,65.4,2235,5.58,5.64,3.42
27130,27131,4.13,Fair,H,I1,64.8,61,17329,10,9.85,6.43
49825,49826,0.7,Fair,F,SI1,64.8,60,2167,5.57,5.54,3.6
15420,15421,1.01,Fair,D,VS2,65.6,61,6176,6.21,6.16,4.06
5132,5133,1,Fair,I,VS1,65.3,55,3763,6.34,6.25,4.11
10599,10600,1.29,Fair,F,SI2,64.4,57,4824,6.85,6.79,4.39
2249,2250,1.03,Fair,J,SI2,64.6,62,3149,6.3,6.21,4.06
5139,5140,1,Fair,E,SI2,69,56,3763,6.01,5.94,4.12
5142,5143,1.22,Fair,G,SI2,64.7,61,3763,6.75,6.68,4.34
38594,38595,0.45,Fair,F,VS2,64.2,58,1037,4.9,4.75,3.1
5145,5146,1.51,Fair,H,I1,65.6,61,3765,7.16,7,4.66
2242,2243,1,Fair,F,SI2,65.5,56,3146,6.3,6.19,4.09
5146,5147,1.03,Fair,G,SI2,65.6,58,3765,6.3,6.26,4.12
15234,15235,1,Fair,F,VS1,65,59,6115,6.19,6.14,4.01
