,Unnamed: 0,carat,cut,color,clarity,depth,table,price,x,y,z
40773,40774,0.39,Premium,D,VVS1,63.0,60.0,1167,4.63,4.61,2.91
40774,40775,0.42,Very Good,E,VVS2,62.1,56.0,1167,4.79,4.82,2.98
40775,40776,0.42,Very Good,E,VVS2,59.8,56.0,1167,4.9,4.92,2.94
40776,40777,0.53,Very Good,E,SI2,63.1,58.0,1167,5.15,5.18,3.26
40777,40778,0.5,Very Good,D,SI2,61.9,56.0,1167,5.09,5.14,3.16
40778,40779,0.35,Premium,D,VVS1,60.8,58.0,1167,4.53,4.55,2.76
40779,40780,0.35,Ideal,D,VVS1,61.5,57.0,1167,4.52,4.55,2.79
40780,40781,0.31,Premium,D,IF,60.2,59.0,1167,4.39,4.42,2.65
40781,40782,0.43,Good,F,VS1,61.4,61.1,1167,4.85,4.87,2.98
40782,40783,0.4,Very Good,D,VVS2,62.6,55.0,1168,4.7,4.72,2.95
40783,40784,0.61,Good,E,I1,63.4,57.1,1168,5.37,5.43,3.42
40784,40785,0.4,Ideal,F,VVS1,61.4,56.0,1168,4.77,4.81,2.94
40785,40786,0.4,Ideal,F,VVS1,61.8,58.0,1168,4.72,4.76,2.93
40786,40787,0.4,Ideal,F,VVS1,62.3,54.0,1168,4.75,4.78,2.97
40787,40788,0.4,Ideal,F,VVS1,61.9,55.0,1168,4.75,4.78,2.95
40788,40789,0.4,Ideal,F,VVS1,61.7,55.0,1168,4.77,4.79,2.95
40789,40790,0.31,Ideal,F,IF,61.4,56.0,1168,4.37,4.42,2.7
40790,40791,0.31,Ideal,F,IF,61.0,56.0,1168,4.38,4.41,2.68
40791,40792,0.31,Ideal,F,IF,61.2,57.0,1168,4.35,4.38,2.67
40792,40793,0.31,Ideal,F,IF,61.4,56.0,1168,4.4,4.43,2.71
40793,40794,0.46,Good,F,VS1,59.9,61.9,1168,5.02,5.06,3.01
40794,40795,0.46,Good,F,VS1,61.6,62.2,1168,4.84,5.0,3.04
40795,40796,0.41,Very Good,F,VVS1,63.7,54.0,1169,4.71,4.74,3.01
40796,40797,0.5,Good,D,SI1,63.5,57.0,1169,5.05,5.09,3.22
40797,40798,0.43,Ideal,F,VVS2,62.2,55.0,1169,4.83,4.85,3.01
40798,40799,0.43,Premium,F,VVS2,61.6,60.0,1169,4.82,4.86,2.98
40799,40800,0.43,Ideal,F,VVS2,61.9,56.0,1169,4.82,4.87,3.0
40800,40801,0.43,Ideal,F,VVS2,61.9,56.0,1169,4.82,4.84,2.99
40801,40802,0.43,Ideal,F,VVS2,61.8,57.0,1169,4.83,4.85,2.99
40802,40803,0.51,Ideal,F,SI2,60.5,55.0,1169,5.17,5.21,3.14
40803,40804,0.41,Good,E,VVS1,60.4,61.0,1169,4.76,4.81,2.89
40804,40805,0.43,Ideal,H,VVS1,62.3,54.0,1169,4.85,4.84,3.02
40805,40806,0.63,Premium,E,SI2,58.9,59.0,1169,5.64,5.6,3.31
40806,40807,0.6,Premium,H,SI1,62.4,58.0,1170,5.4,5.34,3.35
40807,40808,0.5,Very Good,G,SI1,62.8,55.0,1170,5.03,5.07,3.17
40808,40809,0.51,Very Good,H,SI1,62.0,57.0,1170,5.11,5.19,3.19
40809,40810,0.51,Good,E,SI1,63.6,59.0,1170,5.13,5.06,3.24
40810,40811,0.52,Ideal,G,SI2,61.5,56.0,1170,5.15,5.19,3.18
40811,40812,0.54,Ideal,I,SI1,60.0,59.0,1170,5.29,5.31,3.18
40812,40813,0.54,Ideal,I,SI1,62.4,55.0,1170,5.19,5.23,3.25
40813,40814,0.52,Good,F,SI2,61.5,60.5,1170,5.11,5.16,3.16
40814,40815,0.39,Ideal,D,VS1,61.9,57.0,1170,4.71,4.69,2.91
40815,40816,0.32,Ideal,E,IF,62.6,55.0,1170,4.41,4.38,2.75
40816,40817,0.38,Ideal,D,VS1,62.4,56.0,1170,4.68,4.64,2.91
40817,40818,0.32,Ideal,E,IF,61.9,56.0,1170,4.42,4.4,2.73
40818,40819,0.32,Premium,E,IF,61.6,58.0,1170,4.39,4.38,2.7
40819,40820,0.39,Ideal,D,VS1,62.0,57.0,1170,4.71,4.67,2.91
40820,40821,0.51,Ideal,E,SI2,63.0,56.0,1170,5.14,5.12,3.23
40821,40822,0.39,Premium,G,VVS1,59.9,59.0,1170,4.75,4.73,2.84
40822,40823,0.39,Ideal,G,VVS1,62.3,57.0,1170,4.7,4.64,2.91
40823,40824,0.39,Premium,G,VVS1,60.4,59.0,1170,4.75,4.72,2.86
40824,40825,0.39,Ideal,D,VS1,60.3,56.0,1170,4.77,4.71,2.86
40825,40826,0.52,Very Good,G,SI1,63.5,58.0,1170,5.14,5.1,3.25
40826,40827,0.48,Premium,F,SI1,61.1,61.0,1170,5.05,5.0,3.07
40827,40828,0.5,Very Good,G,SI1,60.8,63.0,1171,5.08,5.11,3.1
40828,40829,0.57,Very Good,G,SI2,60.5,56.0,1171,5.41,5.44,3.28
40829,40830,0.32,Very Good,D,IF,62.0,56.0,1171,4.39,4.43,2.73
40830,40831,0.53,Ideal,G,SI2,61.6,55.0,1171,5.2,5.25,3.22
40831,40832,0.46,Very Good,G,VS2,61.3,56.0,1172,4.98,5.0,3.06
40832,40833,0.4,Ideal,G,VVS2,61.5,57.0,1172,4.74,4.76,2.92
40833,40834,0.55,Very Good,J,VS2,61.7,54.0,1172,5.29,5.34,3.28
40834,40835,0.56,Good,E,SI2,63.5,57.0,1172,5.21,5.24,3.32
40835,40836,0.51,Good,G,SI1,63.7,55.0,1172,5.07,5.1,3.24
40836,40837,0.4,Ideal,D,VS2,61.7,56.0,1172,4.72,4.74,2.92
40837,40838,0.41,Good,F,VVS2,58.6,60.0,1172,4.83,4.87,2.84
40838,40839,0.5,Premium,H,SI1,62.9,58.0,1172,5.04,5.01,3.16
40839,40840,0.5,Premium,F,SI2,61.4,61.0,1172,5.14,5.09,3.14
40840,40841,0.52,Very Good,E,SI2,62.7,56.0,1173,5.07,5.1,3.19
40841,40842,0.57,Very Good,I,SI1,61.8,57.0,1173,5.31,5.34,3.29
40842,40843,0.4,Very Good,G,IF,62.3,59.0,1173,4.67,4.7,2.92
40843,40844,0.4,Very Good,G,IF,61.8,58.0,1173,4.69,4.73,2.91
40844,40845,0.58,Very Good,F,SI2,63.0,56.0,1173,5.34,5.26,3.34
40845,40846,0.46,Premium,E,VS2,61.5,60.0,1173,4.95,4.91,3.03
40846,40847,0.46,Premium,E,VS2,58.5,61.0,1173,5.1,5.05,2.97
40847,40848,0.38,Ideal,D,VVS1,62.0,57.0,1173,4.6,4.69,2.88
40848,40849,0.53,Ideal,I,VS2,61.9,54.0,1173,5.21,5.23,3.23
40849,40850,0.56,Ideal,G,SI2,61.9,54.0,1173,5.29,5.34,3.29
40850,40851,0.55,Ideal,G,SI2,62.1,56.0,1173,5.25,5.28,3.27
40851,40852,0.54,Ideal,F,SI2,61.0,56.0,1173,5.24,5.29,3.21
40852,40853,0.57,Ideal,I,SI1,62.5,55.0,1173,5.28,5.32,3.31
40853,40854,0.53,Premium,G,SI2,60.8,58.0,1173,5.21,5.19,3.16
40854,40855,0.5,Ideal,G,SI1,62.2,56.0,1173,5.13,5.08,3.17
40855,40856,0.49,Very Good,D,SI1,58.6,60.0,1174,5.14,5.2,3.03
40856,40857,0.53,Very Good,E,SI2,63.0,57.0,1174,5.13,5.16,3.24
40857,40858,0.34,Ideal,D,VVS2,61.3,56.0,1174,4.48,4.52,2.76
40858,40859,0.34,Ideal,F,VVS1,61.6,56.0,1174,4.5,4.53,2.78
40859,40860,0.34,Ideal,F,VVS1,61.1,56.0,1174,4.5,4.53,2.76
40860,40861,0.33,Ideal,E,VVS1,61.2,55.0,1174,4.48,4.51,2.75
40861,40862,0.61,Fair,J,VS2,58.2,56.0,1174,5.74,5.49,3.27
40862,40863,0.52,Very Good,E,SI2,62.4,59.0,1175,5.13,5.16,3.21
40863,40864,0.56,Very Good,I,SI1,61.8,56.0,1175,5.22,5.3,3.25
40864,40865,0.52,Very Good,H,SI1,59.3,59.0,1175,5.25,5.28,3.12
40865,40866,0.55,Ideal,F,SI2,62.4,56.0,1175,5.22,5.26,3.27
40866,40867,0.55,Ideal,F,SI2,62.3,57.0,1175,5.22,5.27,3.27
40867,40868,0.55,Ideal,F,SI2,61.2,56.0,1175,5.23,5.29,3.22
40868,40869,0.55,Good,H,SI1,63.6,55.0,1175,5.18,5.23,3.31
40869,40870,0.55,Premium,F,SI2,60.6,58.0,1175,5.28,5.31,3.21
40870,40871,0.64,Ideal,G,SI2,62.2,53.0,1175,5.54,5.56,3.45
40871,40872,0.51,Ideal,G,SI1,61.5,54.0,1175,5.17,5.21,3.19
40872,40873,0.5,Good,D,SI2,61.9,63.0,1175,5.05,5.07,3.13
40873,40874,0.5,Fair,H,VS2,65.1,59.0,1175,5.02,5.06,3.28
40874,40875,0.73,Fair,I,I1,66.1,58.0,1175,5.63,5.5,3.68
40875,40876,0.5,Very Good,I,VS2,61.7,58.0,1176,5.08,5.13,3.15
40876,40877,0.42,Ideal,E,VVS1,61.8,56.0,1176,4.81,4.83,2.98
40877,40878,0.52,Ideal,F,SI2,61.4,56.0,1176,5.18,5.21,3.19
40878,40879,0.38,Ideal,E,VVS2,61.6,55.0,1176,4.72,4.67,2.89
40879,40880,0.33,Ideal,D,VVS1,61.0,55.0,1176,4.52,4.47,2.74
40880,40881,0.57,Very Good,I,SI1,63.3,56.0,1176,5.29,5.27,3.34
40881,40882,0.38,Ideal,E,VVS2,62.2,56.0,1176,4.65,4.58,2.87
40882,40883,0.38,Ideal,E,VVS2,61.9,57.0,1176,4.65,4.63,2.87
40883,40884,0.38,Ideal,E,VVS2,61.6,55.0,1176,4.66,4.63,2.86
40884,40885,0.57,Premium,J,VS2,60.2,62.0,1176,5.4,5.33,3.23
40885,40886,0.57,Premium,F,SI2,61.7,59.0,1176,5.34,5.31,3.29
40886,40887,0.57,Premium,F,SI2,61.4,56.0,1176,5.38,5.29,3.28
40887,40888,0.56,Premium,G,SI1,61.7,58.0,1176,5.31,5.29,3.27
40888,40889,0.42,Premium,F,VS1,62.7,61.0,1176,4.77,4.74,2.98
40889,40890,0.56,Fair,F,SI1,61.6,61.0,1176,5.38,5.21,3.26
40890,40891,0.5,Fair,E,SI1,65.0,58.0,1176,4.98,4.9,3.21
40891,40892,0.38,Ideal,E,VVS2,62.0,57.0,1176,4.62,4.61,2.86
40892,40893,0.51,Premium,E,SI2,61.8,58.0,1177,5.08,5.11,3.15
40893,40894,0.51,Ideal,E,SI2,62.7,53.0,1177,5.09,5.12,3.2
40894,40895,0.42,Ideal,E,VS1,60.6,57.0,1177,4.84,4.86,2.94
40895,40896,0.44,Ideal,H,IF,61.9,54.0,1177,4.9,4.95,3.05
40896,40897,0.44,Ideal,H,IF,61.4,55.0,1177,4.92,4.95,3.03
40897,40898,0.41,Ideal,D,VS2,59.7,57.0,1177,4.87,4.84,2.9
40898,40899,0.41,Ideal,D,VS2,61.7,55.0,1177,4.8,4.76,2.95
40899,40900,0.47,Very Good,H,VS2,57.2,60.0,1178,5.18,5.21,2.97
40900,40901,0.45,Ideal,H,VVS1,61.8,57.0,1178,4.92,4.95,3.05
40901,40902,0.5,Ideal,H,SI1,62.0,56.0,1178,5.09,5.12,3.16
40902,40903,0.54,Ideal,H,SI1,62.1,56.0,1178,5.18,5.26,3.24
40903,40904,0.47,Ideal,I,IF,62.2,55.0,1178,4.99,5.01,3.11
40904,40905,0.5,Very Good,H,VS2,61.8,63.0,1178,5.08,5.05,3.13
40905,40906,0.5,Premium,D,SI2,58.5,60.0,1178,5.21,5.19,3.04
40906,40907,0.55,Very Good,J,VS2,62.9,54.0,1179,5.23,5.29,3.31
40907,40908,0.46,Very Good,G,VS1,61.4,59.7,1179,4.94,4.97,3.05
40908,40909,0.56,Very Good,H,SI1,61.2,57.0,1179,5.28,5.31,3.24
40909,40910,0.42,Ideal,G,VVS1,61.1,56.0,1179,4.82,4.84,2.95
40910,40911,0.42,Good,G,VVS1,63.6,55.0,1179,4.75,4.78,3.03
40911,40912,0.42,Premium,G,VVS1,60.2,59.0,1179,4.82,4.84,2.91
40912,40913,0.42,Ideal,G,VVS1,61.6,55.0,1179,4.82,4.85,2.98
40913,40914,0.42,Ideal,G,VVS1,61.4,56.0,1179,4.81,4.83,2.96
40914,40915,0.42,Ideal,D,VS1,62.1,56.0,1179,4.78,4.82,2.98
40915,40916,0.42,Premium,G,VVS1,59.8,58.0,1179,4.85,4.88,2.91
40916,40917,0.42,Premium,G,VVS1,59.3,59.0,1179,4.9,4.92,2.91
40917,40918,0.42,Ideal,G,VVS1,60.6,56.0,1179,4.86,4.88,2.95
40918,40919,0.39,Ideal,E,VVS1,60.4,56.0,1179,4.76,4.78,2.88
40919,40920,0.42,Ideal,G,VVS1,61.7,55.0,1179,4.78,4.84,2.97
40920,40921,0.29,Very Good,E,VS1,60.4,58.0,499,4.28,4.33,2.6
40921,40922,0.3,Very Good,E,SI1,60.9,58.0,499,4.31,4.33,2.63
40922,40923,0.3,Ideal,F,SI1,62.3,53.9,499,4.28,4.31,2.68
40923,40924,0.3,Ideal,F,SI1,62.2,54.2,499,4.31,4.34,2.69
40924,40925,0.3,Ideal,F,SI1,62.0,55.1,499,4.29,4.32,2.67
40925,40926,0.3,Ideal,E,SI1,62.1,58.0,499,4.27,4.29,2.66
40926,40927,0.3,Ideal,E,SI1,61.1,57.0,499,4.3,4.34,2.64
40927,40928,0.3,Ideal,E,SI1,62.4,57.0,499,4.27,4.29,2.67
40928,40929,0.3,Ideal,E,SI1,61.6,54.0,499,4.32,4.35,2.67
40929,40930,0.3,Ideal,E,SI1,62.3,56.0,499,4.29,4.32,2.68
40930,40931,0.3,Ideal,E,SI1,62.3,57.0,499,4.29,4.31,2.68
40931,40932,0.3,Ideal,E,SI1,61.7,58.0,499,4.29,4.3,2.65
40932,40933,0.3,Ideal,E,SI1,62.1,56.0,499,4.31,4.36,2.69
40933,40934,0.3,Ideal,E,SI1,62.2,55.0,499,4.29,4.33,2.68
40934,40935,0.24,Good,E,VVS1,63.8,56.0,499,3.95,3.98,2.53
40935,40936,0.26,Good,F,VS1,63.1,57.0,499,4.04,4.07,2.56
40936,40937,0.32,Ideal,J,SI1,62.3,57.0,499,4.44,4.33,2.73
40937,40938,0.23,Very Good,E,VVS1,60.8,56.0,499,3.94,3.99,2.41
40938,40939,0.23,Very Good,D,VVS2,59.6,61.0,499,3.99,4.03,2.39
40939,40940,0.25,Very Good,I,VVS2,62.1,56.0,500,4.03,4.05,2.51
40940,40941,0.31,Ideal,G,VS2,60.8,56.0,500,4.4,4.42,2.68
40941,40942,0.27,Ideal,H,VS1,62.3,54.0,500,4.16,4.19,2.6
40942,40943,0.27,Ideal,H,VS1,62.2,55.0,500,4.15,4.18,2.59
40943,40944,0.23,Premium,H,VVS2,59.2,61.0,500,4.04,4.0,2.38
40944,40945,0.31,Very Good,F,VS2,62.1,54.0,500,4.34,4.39,2.71
40945,40946,0.31,Very Good,F,VS2,62.7,57.0,500,4.31,4.36,2.72
40946,40947,0.3,Good,F,SI1,63.6,55.0,500,4.28,4.33,2.74
40947,40948,0.3,Good,F,SI1,63.5,57.0,500,4.24,4.27,2.7
40948,40949,0.3,Good,F,SI1,63.5,59.0,500,4.19,4.22,2.67
40949,40950,0.3,Good,F,SI1,63.5,57.0,500,4.21,4.26,2.69
40950,40951,0.42,Premium,D,VS1,60.8,59.0,1179,4.79,4.85,2.93
40951,40952,0.42,Ideal,D,VS1,61.1,57.0,1179,4.81,4.84,2.95
40952,40953,0.42,Ideal,D,VS1,61.5,54.0,1179,4.79,4.84,2.96
40953,40954,0.42,Ideal,G,VVS1,61.6,55.0,1179,4.81,4.87,2.98
40954,40955,0.42,Premium,D,VS1,60.8,60.0,1179,4.84,4.87,2.95
40955,40956,0.42,Ideal,G,VVS1,61.1,56.0,1179,4.82,4.87,2.96
40956,40957,0.42,Ideal,G,VVS1,60.0,57.0,1179,4.84,4.86,2.91
40957,40958,0.42,Ideal,G,VVS1,61.2,57.0,1179,4.78,4.82,2.94
40958,40959,0.42,Premium,G,VVS1,62.7,58.0,1179,4.74,4.79,2.99
40959,40960,0.45,Very Good,F,VS1,62.1,59.0,1179,4.85,4.81,3.0
40960,40961,0.42,Ideal,G,VVS1,61.2,56.0,1179,4.85,4.86,2.97
40961,40962,0.42,Ideal,G,VVS1,62.0,56.0,1179,4.81,4.84,2.99
40962,40963,0.51,Premium,I,VS2,62.9,55.0,1179,5.12,5.08,3.21
40963,40964,0.46,Good,G,VS1,59.5,61.4,1179,4.95,5.0,2.96
40964,40965,0.37,Ideal,E,VVS1,61.5,56.0,1179,4.64,4.59,2.84
40965,40966,0.49,Premium,F,SI1,58.7,60.0,1179,5.2,5.15,3.04
40966,40967,0.57,Very Good,I,SI1,62.5,58.0,1180,5.22,5.27,3.28
40967,40968,0.51,Very Good,E,SI2,58.3,61.9,1180,5.19,5.2,3.04
40968,40969,0.51,Good,D,SI2,63.9,55.0,1180,5.04,5.1,3.24
40969,40970,0.45,Good,H,VVS1,56.8,64.0,1180,5.08,4.99,2.86
40970,40971,0.51,Good,D,SI2,63.8,56.0,1180,5.07,5.09,3.24
40971,40972,0.41,Ideal,F,VS1,61.5,55.0,1180,4.8,4.83,2.96
40972,40973,0.41,Ideal,F,VS1,61.7,56.0,1180,4.76,4.79,2.94
40973,40974,0.4,Ideal,E,VS1,59.2,62.0,1180,4.8,4.83,2.85
40974,40975,0.5,Ideal,G,SI2,60.7,56.0,1180,5.13,5.18,3.13
40975,40976,0.59,Good,I,SI2,63.9,57.0,1180,5.3,5.25,3.37
40976,40977,0.41,Premium,D,VVS2,61.9,59.0,1181,4.78,4.75,2.95
40977,40978,0.41,Ideal,D,VVS2,61.1,56.0,1181,4.81,4.78,2.93
40978,40979,0.41,Ideal,D,VVS2,62.5,57.0,1181,4.75,4.72,2.96
40979,40980,0.41,Premium,D,VVS2,62.2,58.0,1181,4.8,4.78,2.98
40980,40981,0.5,Fair,F,SI1,64.7,57.0,1181,4.99,4.94,3.21
40981,40982,0.5,Very Good,E,SI2,63.1,58.0,1181,5.09,5.05,3.2
40982,40983,0.5,Very Good,E,SI2,63.3,56.0,1181,5.09,5.05,3.21
40983,40984,0.5,Ideal,E,SI2,62.8,55.0,1181,5.08,5.05,3.18
40984,40985,0.5,Good,E,SI2,63.7,55.0,1181,5.08,5.03,3.22
40985,40986,0.5,Premium,E,SI2,61.5,58.0,1181,5.09,5.03,3.11
40986,40987,0.5,Ideal,E,SI2,63.0,57.0,1181,5.09,5.04,3.19
40987,40988,0.45,Ideal,G,VVS2,61.8,57.0,1181,4.94,4.9,3.04
40988,40989,0.45,Premium,G,VVS2,61.4,61.0,1181,4.95,4.89,3.02
40989,40990,0.42,Premium,E,VS1,59.5,59.0,1181,4.88,4.86,2.9
40990,40991,0.42,Ideal,E,VS1,61.6,57.0,1181,4.84,4.8,2.97
40991,40992,0.42,Premium,E,VS1,62.1,55.0,1181,4.85,4.81,3.0
40992,40993,0.42,Premium,E,VS1,62.2,59.0,1181,4.79,4.76,2.97
40993,40994,0.63,Premium,J,SI1,61.9,59.0,1181,5.49,5.47,3.39
40994,40995,0.5,Premium,E,SI2,59.4,60.0,1181,5.21,5.16,3.08
40995,40996,0.5,Premium,E,SI2,61.8,59.0,1181,5.07,5.03,3.12
40996,40997,0.42,Very Good,G,VVS2,58.5,63.0,1181,4.9,4.88,2.86
40997,40998,0.5,Very Good,H,SI1,63.1,59.0,1181,5.02,4.96,3.15
40998,40999,0.6,Ideal,I,SI2,61.9,55.0,1182,5.43,5.46,3.37
40999,41000,0.49,Good,F,VS1,59.5,62.0,1182,5.09,5.22,3.06
41000,41001,0.39,Very Good,F,IF,59.9,59.0,1183,4.78,4.84,2.88
41001,41002,0.43,Ideal,G,VVS1,61.8,55.0,1183,4.87,4.9,3.02
41002,41003,0.39,Ideal,E,VVS1,62.1,54.0,1183,4.67,4.7,2.91
41003,41004,0.39,Ideal,E,VVS1,60.8,58.0,1183,4.72,4.76,2.88
41004,41005,0.55,Ideal,F,SI2,61.7,55.0,1183,5.26,5.28,3.25
41005,41006,0.55,Ideal,F,SI2,61.4,55.0,1183,5.27,5.29,3.24
41006,41007,0.4,Very Good,E,VVS2,59.8,60.0,1184,4.8,4.84,2.88
41007,41008,0.41,Very Good,E,VVS1,61.2,62.0,1184,4.76,4.78,2.92
41008,41009,0.58,Ideal,H,SI1,61.6,57.0,1184,5.34,5.38,3.3
41009,41010,0.55,Premium,E,SI2,61.9,58.0,1185,5.2,5.24,3.23
41010,41011,0.42,Very Good,D,VVS2,62.8,59.0,1185,4.73,4.76,2.98
41011,41012,0.42,Ideal,D,VVS2,61.7,55.0,1185,4.79,4.83,2.97
41012,41013,0.5,Ideal,E,SI2,61.1,58.0,1185,5.09,5.13,3.12
41013,41014,0.44,Ideal,H,IF,61.5,56.0,1185,4.89,4.93,3.02
41014,41015,0.41,Very Good,F,VVS1,62.7,59.0,1186,4.75,4.78,2.99
41015,41016,0.51,Good,F,SI1,64.0,57.0,1186,5.01,5.06,3.22
41016,41017,0.41,Ideal,E,VVS2,61.4,53.9,1186,4.79,4.81,2.95
41017,41018,0.4,Ideal,F,VVS1,62.2,56.0,1186,4.71,4.74,2.94
41018,41019,0.55,Premium,G,SI2,60.3,58.0,1186,5.35,5.33,3.22
41019,41020,0.25,Premium,G,SI2,59.0,60.0,1186,5.33,5.28,3.12
41020,41021,0.25,Premium,G,SI2,58.8,60.0,1186,5.33,5.28,3.12
41021,41022,0.44,Very Good,F,VVS1,62.1,60.0,1187,4.84,4.92,3.03
41022,41023,0.5,Very Good,G,SI1,63.3,59.0,1187,4.99,5.02,3.17
41023,41024,0.5,Very Good,G,SI1,64.1,57.0,1187,5.04,5.07,3.24
41024,41025,0.5,Very Good,G,SI1,62.9,59.0,1187,5.04,5.07,3.18
41025,41026,0.41,Ideal,E,VVS2,62.2,54.0,1187,4.76,4.79,2.97
41026,41027,0.41,Ideal,E,VVS2,61.5,55.0,1187,4.79,4.83,2.96
41027,41028,0.41,Ideal,E,VVS2,61.1,56.0,1187,4.8,4.85,2.95
41028,41029,0.41,Ideal,E,VVS2,61.0,56.0,1187,4.79,4.82,2.93
41029,41030,0.41,Premium,E,VVS2,60.9,60.0,1187,4.81,4.82,2.93
41030,41031,0.41,Ideal,H,IF,61.8,55.0,1187,4.76,4.79,2.95
41031,41032,0.41,Ideal,H,IF,62.1,56.0,1187,4.74,4.76,2.95
41032,41033,0.41,Ideal,E,VVS2,60.0,57.0,1187,4.81,4.85,2.9
41033,41034,0.41,Ideal,E,VVS2,62.3,56.0,1187,4.75,4.78,2.97
41034,41035,0.41,Ideal,E,VVS2,61.6,56.0,1187,4.78,4.8,2.95
41035,41036,0.41,Very Good,E,VVS2,62.8,54.0,1187,4.72,4.77,2.98
41036,41037,0.41,Ideal,E,VVS2,61.9,56.0,1187,4.75,4.78,2.95
41037,41038,0.41,Premium,E,VVS2,61.8,59.0,1187,4.74,4.78,2.94
41038,41039,0.41,Ideal,E,VVS2,62.0,56.0,1187,4.72,4.76,2.94
41039,41040,0.41,Ideal,E,VVS2,60.9,56.0,1187,4.75,4.81,2.91
41040,41041,0.41,Ideal,E,VVS2,61.4,56.0,1187,4.77,4.81,2.94
41041,41042,0.41,Ideal,E,VVS2,61.8,57.0,1187,4.75,4.8,2.95
41042,41043,0.41,Very Good,H,IF,62.9,54.0,1187,4.71,4.74,2.97
41043,41044,0.41,Ideal,E,VVS2,61.4,57.0,1187,4.76,4.79,2.93
41044,41045,0.54,Ideal,G,SI1,61.7,55.0,1187,5.24,5.27,3.24
41045,41046,0.31,Ideal,E,IF,60.4,56.0,1188,4.43,4.38,2.66
41046,41047,0.5,Ideal,J,VS2,61.6,56.0,1188,5.08,5.14,3.15
41047,41048,0.51,Ideal,G,SI2,62.0,56.0,1188,5.13,5.16,3.19
41048,41049,0.44,Ideal,G,SI1,60.9,56.0,1188,4.88,4.94,2.99
41049,41050,0.66,Premium,J,SI1,61.0,61.0,1188,5.64,5.59,3.43
41050,41051,0.5,Fair,E,VS2,65.0,58.0,1188,4.96,4.92,3.21
41051,41052,0.5,Very Good,F,I1,63.3,59.0,1188,5.03,4.99,3.17
41052,41053,0.5,Good,E,SI1,63.6,56.0,1188,5.03,5.0,3.19
41053,41054,0.53,Very Good,H,SI1,61.7,55.0,1189,5.2,5.24,3.22
41054,41055,0.4,Very Good,E,VVS2,62.1,59.0,1189,4.67,4.7,2.91
41055,41056,0.39,Ideal,G,IF,62.1,53.7,1189,4.67,4.71,2.91
41056,41057,0.42,Very Good,H,VS2,60.9,55.0,1190,4.87,4.89,2.97
41057,41058,0.52,Very Good,E,SI2,62.6,58.0,1190,5.11,5.14,3.21
41058,41059,0.53,Very Good,I,VS2,60.3,60.1,1190,5.22,5.25,3.16
41059,41060,0.5,Very Good,D,SI1,60.7,59.0,1190,5.11,5.04,3.08
41060,41061,0.5,Good,D,SI1,57.2,60.0,1190,5.25,5.2,2.99
41061,41062,0.5,Premium,D,SI2,62.2,58.0,1190,5.08,5.14,3.18
41062,41063,0.5,Good,D,SI1,64.1,56.0,1190,5.03,4.98,3.21
41063,41064,0.49,Ideal,H,SI2,60.7,56.0,1190,5.13,5.18,3.13
41064,41065,0.4,Very Good,E,VVS1,62.9,56.0,1191,4.67,4.71,2.95
41065,41066,0.52,Premium,F,SI1,61.5,60.0,1191,5.15,5.16,3.17
41066,41067,0.52,Ideal,F,SI2,62.1,55.0,1191,5.14,5.17,3.2
41067,41068,0.51,Ideal,F,SI2,60.2,55.0,1191,5.19,5.24,3.14
41068,41069,0.54,Ideal,G,SI2,61.4,56.0,1192,5.27,5.29,3.24
41069,41070,0.51,Ideal,H,SI1,59.9,56.0,1192,5.19,5.23,3.12
41070,41071,0.46,Ideal,I,IF,62.2,55.0,1192,4.94,4.97,3.08
41071,41072,0.41,Premium,F,VVS2,60.1,58.0,1192,4.83,4.79,2.89
41072,41073,0.41,Ideal,F,VVS2,60.6,57.0,1192,4.86,4.81,2.93
41073,41074,0.41,Ideal,F,VVS2,60.1,57.0,1192,4.85,4.83,2.91
41074,41075,0.41,Premium,F,VVS2,60.6,58.0,1192,4.84,4.79,2.92
41075,41076,0.41,Premium,F,VVS2,60.4,58.0,1192,4.84,4.8,2.91
41076,41077,0.41,Premium,F,VVS2,60.3,58.0,1192,4.83,4.79,2.9
41077,41078,0.41,Premium,F,VVS2,61.0,59.0,1192,4.83,4.77,2.93
41078,41079,0.41,Ideal,F,VVS2,61.9,55.0,1192,4.79,4.78,2.96
41079,41080,0.41,Ideal,F,VVS2,61.2,56.0,1192,4.8,4.78,2.93
41080,41081,0.41,Premium,F,VVS2,61.0,59.0,1192,4.82,4.79,2.93
41081,41082,0.41,Premium,F,VVS2,60.1,59.0,1192,4.82,4.79,2.89
41082,41083,0.41,Ideal,F,VVS2,61.0,56.0,1192,4.82,4.78,2.93
41083,41084,0.41,Ideal,F,VVS2,61.7,56.0,1192,4.81,4.78,2.96
41084,41085,0.41,Ideal,F,VVS2,61.4,56.0,1192,4.81,4.76,2.94
41085,41086,0.41,Ideal,F,VVS2,61.9,55.0,1192,4.79,4.74,2.95
41086,41087,0.41,Ideal,F,VVS2,62.9,54.0,1192,4.74,4.7,2.97
41087,41088,0.41,Premium,F,VVS2,62.4,58.0,1192,4.76,4.7,2.95
41088,41089,0.41,Ideal,F,VVS2,62.5,56.0,1192,4.75,4.72,2.96
41089,41090,0.41,Ideal,F,VVS2,62.6,55.0,1192,4.76,4.73,2.97
41090,41091,0.41,Ideal,F,VVS2,62.3,56.0,1192,4.77,4.73,2.96
